regcode,regname,provcode,provname,citycode,cityname,registered,accredited,unregistered,drafted,for_validation,back_to_encoder,validated,approved,total_stepzero
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102408,MALALAG,25,128,14,21,25,19,20,61,1
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102410,MATANAO,88,129,35,214,3,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102411,PADADA,98,52,0,149,0,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102412,SANTA CRUZ,0,157,0,157,0,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102414,SULOP,47,273,0,318,0,0,0,0,0
11,REGION XI (DAVAO REGION),11086,DAVAO OCCIDENTAL,1108601,DON MARCELINO,17,100,16,116,0,0,0,0,0
11,REGION XI (DAVAO REGION),11086,DAVAO OCCIDENTAL,1108602,JOSE ABAD SANTOS,45,140,22,184,0,0,0,0,0
11,REGION XI (DAVAO REGION),11086,DAVAO OCCIDENTAL,1108603,MALITA (CAPITAL),53,191,32,244,0,0,0,0,0
11,REGION XI (DAVAO REGION),11086,DAVAO OCCIDENTAL,1108604,SANTA MARIA,96,147,6,194,0,0,0,0,0
11,REGION XI (DAVAO REGION),11086,DAVAO OCCIDENTAL,1108605,SARANGANI,59,59,2,112,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102501,BAGANGA,58,246,0,304,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102502,BANAYBANAY,93,141,11,212,20,0,3,0,1
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102503,BOSTON,28,69,0,96,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102504,CARAGA,25,122,7,177,0,0,3,0,1
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102505,CATEEL,63,133,15,196,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102509,CITY OF MATI (CAPITAL),61,488,143,508,63,0,1,0,1
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102506,GOVERNOR GENEROSO,62,321,0,383,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102507,LUPON,121,323,21,443,1,0,0,0,1
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102508,MANAY,31,286,12,284,28,0,0,0,1
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102510,SAN ISIDRO,57,140,16,197,0,0,0,0,0
11,REGION XI (DAVAO REGION),11025,DAVAO ORIENTAL,1102511,TARRAGONA,25,157,44,179,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12308,CITY OF GENERAL SANTOS (HUC),1230800,CITY OF GENERAL SANTOS,154,391,146,0,7,22,0,655,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204701,ALAMADA,50,105,0,0,0,11,0,137,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204717,ALEOSAN,0,75,6,0,0,0,0,81,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204715,ANTIPAS,16,88,3,0,0,11,0,93,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204718,ARAKAN,43,166,19,0,0,0,113,114,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204716,BANISILAN,43,92,21,0,0,8,111,27,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204702,CARMEN,3,69,0,69,0,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204704,CITY OF KIDAPAWAN (CAPITAL),124,197,0,0,0,0,0,311,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204703,KABACAN,61,97,9,0,0,0,0,160,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204705,LIBUNGAN,0,104,11,0,0,0,0,115,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204710,M'LANG,57,160,14,0,0,0,194,20,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204706,MAGPET,71,207,0,0,0,0,0,272,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204707,MAKILALA,46,113,3,2,0,0,0,153,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204708,MATALAM,74,191,15,0,0,7,188,38,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204709,MIDSAYAP,21,229,16,0,0,0,0,266,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204711,PIGKAWAYAN,24,67,3,0,0,15,0,77,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204712,PIKIT,43,109,4,151,0,0,0,7,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204713,PRESIDENT ROXAS,42,189,27,1,0,0,237,0,1
12,REGION XII (SOCCSKSARGEN),12047,COTABATO,1204714,TULUNAN,57,70,0,103,0,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208001,ALABEL (CAPITAL),13,246,40,241,8,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208002,GLAN,33,120,13,1,2,3,157,3,1
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208003,KIAMBA,48,147,0,176,0,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208004,MAASIM,22,144,59,153,0,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208005,MAITUM,5,66,5,70,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208006,MALAPATAN,0,148,43,148,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12080,SARANGANI,1208007,MALUNGON,149,538,652,639,37,12,0,0,1
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206302,BANGA,32,228,17,253,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206306,CITY OF KORONADAL (CAPITAL),47,153,0,198,1,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206319,LAKE SEBU,23,346,0,316,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206311,NORALA,0,267,0,261,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206312,POLOMOLOK,63,236,40,299,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206318,SANTO NIÑO,18,91,2,109,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206313,SURALLAH,29,213,0,218,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206316,T'BOLI,12,152,0,148,8,0,5,0,1
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206314,TAMPAKAN,0,96,0,54,43,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206315,TANTANGAN,34,77,0,111,0,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12063,SOUTH COTABATO,1206317,TUPI,19,185,0,190,0,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206501,BAGUMBAYAN,14,155,29,79,89,0,0,0,0
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206511,CITY OF TACURONG,0,155,41,153,1,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206502,COLUMBIO,7,104,26,6,36,0,49,26,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206503,ESPERANZA,48,169,22,0,0,3,129,78,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206504,ISULAN (CAPITAL),49,79,65,0,221,0,1,0,0
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206505,KALAMANSIG,21,165,19,0,201,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206508,LAMBAYONG,0,192,0,25,161,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206506,LEBAK,66,193,27,0,273,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206507,LUTAYAN,14,125,10,2,0,3,127,15,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206509,PALIMBANG,12,141,109,0,0,16,0,248,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206510,PRESIDENT QUIRINO,24,98,11,107,5,0,0,0,1
12,REGION XII (SOCCSKSARGEN),12065,SULTAN KUDARAT,1206512,SEN. NINOY AQUINO,36,137,6,0,0,17,142,2,1
13,NATIONAL CAPITAL REGION (NCR),13801,CITY OF CALOOCAN (HUC),1380100,CITY OF CALOOCAN,8,584,6,544,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13802,CITY OF LAS PIÑAS (HUC),1380200,CITY OF LAS PIÑAS,172,0,0,152,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13803,CITY OF MAKATI (HUC),1380300,CITY OF MAKATI,1,153,0,153,0,0,0,0,1
13,NATIONAL CAPITAL REGION (NCR),13804,CITY OF MALABON (HUC),1380400,CITY OF MALABON,0,134,7,134,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13805,CITY OF MANDALUYONG (HUC),1380500,CITY OF MANDALUYONG,4,104,0,99,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380602,BINONDO,0,0,0,0,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380608,ERMITA,0,0,0,0,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380609,INTRAMUROS,0,0,0,0,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380610,MALATE,52,0,5,24,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380611,PACO,30,0,13,12,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380612,PANDACAN,29,0,11,23,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380613,PORT AREA,9,0,8,10,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380603,QUIAPO,4,0,12,6,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380606,SAMPALOC,159,10,85,38,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380607,SAN MIGUEL,0,0,0,0,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380604,SAN NICOLAS,16,0,3,11,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380614,SANTA ANA,66,0,34,9,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380605,SANTA CRUZ,49,0,36,24,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13806,CITY OF MANILA (HUC),1380601,TONDO I/II,238,0,52,145,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13807,CITY OF MARIKINA (HUC),1380700,CITY OF MARIKINA,0,98,5,98,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13808,CITY OF MUNTINLUPA (HUC),1380800,CITY OF MUNTINLUPA,406,0,0,437,1,0,0,0,1
13,NATIONAL CAPITAL REGION (NCR),13809,CITY OF NAVOTAS (HUC),1380900,CITY OF NAVOTAS,14,202,16,216,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13810,CITY OF PARAÑAQUE (HUC),1381000,CITY OF PARAÑAQUE,16,268,5,265,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13812,CITY OF PASIG (HUC),1381200,CITY OF PASIG,57,284,59,333,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13814,CITY OF SAN JUAN (HUC),1381400,CITY OF SAN JUAN,23,83,5,104,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13815,CITY OF TAGUIG (HUC),1381500,CITY OF TAGUIG,233,461,42,871,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13816,CITY OF VALENZUELA (HUC),1381600,CITY OF VALENZUELA,0,406,0,406,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13811,PASAY CITY (HUC),1381100,PASAY CITY,8,231,40,215,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13817,PATEROS,1381701,PATEROS,7,24,0,31,0,0,0,0,0
13,NATIONAL CAPITAL REGION (NCR),13813,QUEZON CITY (HUC),1381300,QUEZON CITY,324,332,149,244,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400101,BANGUED (CAPITAL),234,137,0,330,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400102,BOLINEY,40,7,0,45,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400103,BUCAY,91,128,0,318,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400104,BUCLOC,7,22,0,29,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400105,DAGUIOMAN,6,30,0,30,4,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400106,DANGLAS,17,39,4,56,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400107,DOLORES,0,118,0,117,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400108,LA PAZ,29,74,10,93,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400109,LACUB,26,7,0,33,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400110,LAGANGILANG,87,84,36,166,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400111,LAGAYAN,24,28,12,52,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400112,LANGIDEN,45,6,0,45,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400113,LICUAN-BAAY,0,54,0,60,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400114,LUBA,48,16,0,64,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400115,MALIBCONG,22,48,27,69,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400116,MANABO,7,57,47,61,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400117,PEÑARRUBIA,22,58,6,79,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400118,PIDIGAN,25,57,0,81,0,1,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400119,PILAR,39,72,13,111,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400120,SALLAPADAN,42,0,0,42,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400121,SAN ISIDRO,6,44,0,49,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400122,SAN JUAN,26,99,10,124,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400123,SAN QUINTIN,12,62,4,74,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400124,TAYUM,14,55,14,69,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400125,TINEG,77,0,1,72,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400126,TUBO,57,40,0,54,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14001,ABRA,1400127,VILLAVICIOSA,20,35,0,52,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408101,CALANASAN,7,96,5,106,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408102,CONNER,13,118,12,115,1,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408103,FLORA,13,68,29,69,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408104,KABUGAO (CAPITAL),3,67,7,69,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408105,LUNA,49,106,0,144,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408106,PUDTOL,29,106,4,130,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14081,APAYAO,1408107,SANTA MARCELA,12,68,12,79,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401101,ATOK,17,50,0,67,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401103,BAKUN,21,52,0,65,2,0,0,3,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401104,BOKOD,18,48,3,0,60,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401105,BUGUIAS,5,144,17,149,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401106,ITOGON,39,60,14,99,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401107,KABAYAN,17,50,8,68,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401108,KAPANGAN,32,62,8,93,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401109,KIBUNGAN,0,134,0,127,2,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401110,LA TRINIDAD (CAPITAL),23,71,20,37,54,2,2,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401111,MANKAYAN,13,94,13,0,2,0,104,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401112,SABLAN,25,41,10,66,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401113,TUBA,39,97,10,136,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14011,BENGUET,1401114,TUBLAY,10,46,0,56,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14303,CITY OF BAGUIO (HUC),1430300,CITY OF BAGUIO,33,88,11,121,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402708,AGUINALDO,0,82,0,82,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402707,ALFONSO LISTA,21,99,11,102,2,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402711,ASIPULO,28,44,0,72,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402701,BANAUE,30,39,0,67,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402709,HINGYON,13,34,0,47,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402702,HUNGDUAN,19,39,0,58,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402703,KIANGAN,7,48,6,50,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402704,LAGAWE (CAPITAL),23,88,8,111,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402705,LAMUT,40,62,9,102,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402706,MAYOYAO,0,64,0,64,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14027,IFUGAO,1402710,TINOC,19,59,0,78,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403201,BALBALAN,32,76,2,107,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403213,CITY OF TABUK (CAPITAL),26,344,0,367,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403206,LUBUAGAN,5,84,5,88,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403208,PASIL,5,93,0,1,0,1,92,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403209,PINUKPUK,19,185,19,191,0,0,16,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403211,RIZAL,31,90,1,121,0,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403214,TANUDAN,13,72,21,83,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14032,KALINGA,1403215,TINGLAYAN,17,155,0,151,7,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404401,BARLIG,9,38,6,45,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404402,BAUKO,42,180,15,222,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404403,BESAO,34,35,0,69,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404404,BONTOC (CAPITAL),24,121,5,138,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404405,NATONIN,6,80,25,54,24,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404406,PARACELIS,29,112,12,124,1,0,0,0,1
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404407,SABANGAN,2,99,0,101,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404408,SADANGA,3,72,10,71,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404409,SAGADA,7,102,0,108,0,0,0,0,0
14,CORDILLERA ADMINISTRATIVE REGION (CAR),14044,MOUNTAIN PROVINCE,1404410,TADIAN,0,117,0,117,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600201,BUENAVISTA,180,134,0,314,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600204,CARMEN,4,121,0,123,1,0,0,0,1
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600203,CITY OF CABADBARAN,30,161,0,191,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600205,JABONGA,59,156,0,215,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600206,KITCHARAO,27,75,0,96,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600207,LAS NIEVES,7,121,0,119,1,0,0,0,1
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600208,MAGALLANES,10,49,0,59,0,0,0,0,1
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600209,NASIPIT,118,7,0,124,0,0,0,0,1
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600212,REMEDIOS T. ROMUALDEZ,19,26,0,44,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600210,SANTIAGO,0,51,27,50,0,0,0,0,0
16,REGION XIII (CARAGA),16002,AGUSAN DEL NORTE,1600211,TUBAY,0,137,0,137,0,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600302,BUNAWAN,35,113,0,0,0,0,140,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600301,CITY OF BAYUGAN,172,512,0,398,0,102,30,1,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600303,ESPERANZA,0,446,1,197,159,0,30,56,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600304,LA PAZ,114,163,30,268,0,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600305,LORETO,0,308,0,307,1,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600306,PROSPERIDAD (CAPITAL),0,287,0,287,0,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600307,ROSARIO,19,136,7,87,66,0,8,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600308,SAN FRANCISCO,45,257,46,171,15,0,125,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600309,SAN LUIS,68,188,31,0,0,0,0,287,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600310,SANTA JOSEFA,43,131,18,37,58,0,0,82,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600314,SIBAGAT,63,176,25,107,130,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600311,TALACOGON,70,205,40,290,0,0,0,0,1
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600312,TRENTO,68,150,15,216,0,0,0,0,0
16,REGION XIII (CARAGA),16003,AGUSAN DEL SUR,1600313,VERUELA,0,213,2,213,0,0,0,0,0
16,REGION XIII (CARAGA),16304,CITY OF BUTUAN  (HUC),1630400,CITY OF BUTUAN (CAPITAL),114,470,0,583,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608501,BASILISA,0,144,0,144,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608502,CAGDIANAO,18,139,7,156,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608503,DINAGAT,8,102,11,110,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608504,LIBJO,0,99,16,99,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608505,LORETO,0,115,0,41,76,0,3,0,1
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608506,SAN JOSE (CAPITAL),68,115,0,183,0,0,0,0,0
16,REGION XIII (CARAGA),16085,DINAGAT ISLANDS,1608507,TUBAJON,0,76,0,75,0,0,0,0,0
16,REGION XIII (CARAGA),16067,SURIGAO DEL NORTE,1606701,ALEGRIA,22,115,0,136,0,0,0,0,0
